ID,images,time origin,amplitude,time delays,magnifications,redshift,noise level
0.0007057358880000001,4,55000.0,0.0719,[ 0.   13.64 23.38 29.28],[1.25 1.09 1.18 1.73],1.1154,0.0022
0.050055601728,3,55000.0,0.0863,[ 0.    5.83 13.59],[1.51 1.21 1.99],1.0208,0.1894
0.023868456612,1,55000.0,0.0609,[0],[1.62],2.4916,0.1573
0.029316129677999996,2,55000.0,0.0691,[ 0.   11.25],[1.11 1.14],2.0031,0.1059
0.006295069152,1,55000.0,0.0246,[0],[1.65],1.4606,0.1752
0.021082878288,4,55000.0,0.0372,[ 0.   11.17 25.57 33.2 ],[1.82 1.79 1.76 1.12],1.6119,0.0879
0.0043086906480000004,1,55000.0,0.0436,[0],[1.92],2.2614,0.0437
0.002695223856,3,55000.0,0.0074,[ 0.   10.19 24.52],[1.51 1.24 1.21],1.4183,0.0856
0.004905021528,4,55000.0,0.0033,[ 0.    5.75 15.95 24.02],[1.55 1.23 1.79 1.55],2.1246,0.1749
0.009205546256000001,4,55000.0,0.0356,[ 0.   12.04 19.92 28.56],[1.67 1.22 1.89 1.52],1.4999,0.0431
0.0034815475200000003,3,55000.0,0.0472,[ 0.    8.42 15.67],[1.39 1.52 1.16],2.032,0.0121
0.0016666317,2,55000.0,0.0747,[0.  9.4],[1.7  1.62],1.4874,0.0075
0.0010316290049999998,1,55000.0,0.0185,[0],[1.83],1.6353,0.0341
0.019028140559999997,1,55000.0,0.0715,[0],[1.74],1.3948,0.1908
0.036175748284,2,55000.0,0.0422,[0.   8.86],[1.17 1.78],2.2243,0.1927
0.035706082848000004,4,55000.0,0.0398,[ 0.   13.7  18.77 30.01],[1.11 1.44 1.24 1.18],1.8294,0.1226
0.00447345936,4,55000.0,0.0054,[ 0.    6.65 14.22 23.82],[1.3  1.78 1.9  1.36],1.202,0.1723
0.0024649909720000003,1,55000.0,0.0163,[0],[1.77],1.6402,0.0922
0.012720986544000001,2,55000.0,0.0302,[0.   5.09],[1.36 1.95],1.3188,0.1597
0.01771190592,4,55000.0,0.0283,[ 0.   13.87 25.25 36.23],[1.2  1.83 1.79 1.24],1.776,0.0881
0.0106756444,1,55000.0,0.043,[0],[1.76],2.174,0.1142
0.005354339759999999,1,55000.0,0.0657,[0],[1.42],2.4696,0.033
0.003698037636,1,55000.0,0.0898,[0],[1.68],2.3266,0.0177
0.00031560227999999997,1,55000.0,0.0139,[0],[1.47],1.484,0.0153
0.027579638592,3,55000.0,0.0823,[ 0.   13.41 24.43],[1.55 1.41 1.87],1.0824,0.1032
0.04300357704,3,55000.0,0.0383,[ 0.   10.07 20.42],[1.69 1.05 1.71],2.4623,0.152
0.0059511589559999994,3,55000.0,0.0201,[ 0.    9.61 21.85],[1.9  1.31 1.02],2.3059,0.0428
0.06277895309999999,3,55000.0,0.0593,[ 0.   11.6  19.57],[1.89 1.56 1.01],2.1068,0.1675
0.0026827614000000002,3,55000.0,0.023,[ 0.    6.2  15.36],[1.71 1.72 1.35],1.507,0.0258
0.0016875485439999999,1,55000.0,0.0176,[0],[1.69],1.2076,0.0794
0.0370184661,3,55000.0,0.0305,[ 0.   13.36 27.58],[1.59 1.69 1.29],2.4255,0.1668
0.0027185141759999997,3,55000.0,0.0056,[ 0.    5.27 12.84],[1.13 1.51 1.81],1.0688,0.1514
0.044080653624,3,55000.0,0.0526,[ 0.    7.38 18.77],[1.62 1.25 1.94],1.7591,0.1588
0.0027453126960000004,2,55000.0,0.0284,[ 0.   11.62],[1.15 1.38],2.0223,0.0239
0.034516005888,4,55000.0,0.0564,[ 0.   12.24 19.28 33.89],[1.79 1.47 1.36 1.21],1.0508,0.1456
0.03559714002,4,55000.0,0.0529,[ 0.    6.8  12.55 22.69],[1.3  1.81 1.61 1.92],1.2545,0.1341
0.008642920384,2,55000.0,0.0236,[0.   6.41],[1.53 1.68],2.3597,0.0776
0.01889003358,3,55000.0,0.0363,[ 0.   11.18 25.19],[1.68 1.35 1.4 ],1.193,0.1454
0.035697243024,4,55000.0,0.0324,[ 0.   14.31 19.47 25.96],[1.07 1.07 1.53 1.5 ],1.8157,0.1517
0.021283185294,2,55000.0,0.0751,[ 0.   14.55],[1.94 1.44],2.4991,0.0567
0.017353959675,1,55000.0,0.0785,[0],[1.76],1.4235,0.1553
0.01775015,2,55000.0,0.0547,[ 0.   10.33],[1.52 1.42],1.298,0.125
0.012244593274,2,55000.0,0.0487,[0.   6.21],[1.28 1.68],1.4173,0.0887
0.08190054911999999,4,55000.0,0.0768,[ 0.    7.59 20.19 34.85],[1.57 1.77 1.4  1.55],1.7833,0.1495
0.008850160176,1,55000.0,0.0429,[0],[1.66],2.4016,0.0859
0.01633285647,1,55000.0,0.0945,[0],[1.6],1.0558,0.1637
0.04498794944,4,55000.0,0.0584,[ 0.    9.74 22.36 33.27],[1.66 1.11 1.23 1.87],1.057,0.1822
0.00829135374,2,55000.0,0.0309,[0.   7.95],[1.68 1.55],1.763,0.0761
0.027418065300000002,3,55000.0,0.0738,[ 0.    8.72 18.14],[1.88 1.46 1.11],1.063,0.1165
0.00022637678399999996,4,55000.0,0.0906,[ 0.    9.6  17.38 31.56],[1.7  1.85 1.87 1.66],2.0822,0.0003
0.0027433155400000005,1,55000.0,0.0262,[0],[1.15],2.0734,0.0505
0.00435055296,1,55000.0,0.078,[0],[1.22],2.0506,0.0272
0.024704067240000002,3,55000.0,0.046,[ 0.   10.34 17.31],[1.18 1.92 1.38],1.0074,0.1777
0.009990629328000001,1,55000.0,0.0292,[0],[1.22],1.9374,0.1766
0.00029440719000000006,2,55000.0,0.0063,[ 0.   11.12],[1.18 1.24],1.9635,0.0119
0.029528366868000006,3,55000.0,0.0606,[ 0.  13.2 22.8],[1.63 1.98 1.74],1.6226,0.1001
0.019373292288,3,55000.0,0.0552,[ 0.   12.66 25.69],[1.14 1.8  1.7 ],1.9896,0.0588
0.10981883416000002,4,55000.0,0.0763,[ 0.   11.96 19.68 33.09],[1.47 1.29 1.99 1.09],2.0585,0.1748
0.06676270848,3,55000.0,0.078,[ 0.    7.92 22.51],[1.77 1.61 1.26],1.7536,0.1627
0.00105990291,3,55000.0,0.0255,[ 0.   14.41 21.57],[1.21 1.52 1.44],1.9514,0.0071
0.000298447968,3,55000.0,0.0538,[ 0.    8.19 13.59],[1.5  1.37 1.14],1.4224,0.0013
0.011825106972,1,55000.0,0.0622,[0],[1.84],1.4658,0.1297
0.0024929752860000003,1,55000.0,0.0199,[0],[1.73],1.5021,0.0834
0.012760554176000001,4,55000.0,0.0584,[ 0.    9.87 18.15 28.39],[1.72 1.21 1.49 1.5 ],1.1927,0.0458
0.00350339264,2,55000.0,0.0088,[ 0.   10.91],[1.2  1.14],2.482,0.0802
0.0072731281759999995,1,55000.0,0.0376,[0],[1.45],1.2577,0.1538
0.005659515,2,55000.0,0.0093,[0.   9.96],[1.52 1.26],2.0285,0.15
0.0033101927910000003,3,55000.0,0.0149,[ 0.    6.77 12.85],[1.07 1.14 2.  ],1.5021,0.0493
0.03465913815,2,55000.0,0.0751,[0.   6.26],[1.96 1.92],1.3377,0.1725
0.007726253567999999,4,55000.0,0.0111,[ 0.   10.97 16.49 22.12],[1.43 1.08 1.15 1.85],1.5994,0.1088
0.06149742007199999,4,55000.0,0.0421,[ 0.   11.08 17.59 25.15],[1.48 1.91 1.11 1.95],1.8651,0.1958
0.01760241336,4,55000.0,0.0276,[ 0.    5.85 12.03 22.44],[1.26 1.63 1.39 1.27],1.0795,0.1477
0.0039248625,2,55000.0,0.005,[ 0.   12.38],[1.36 1.22],2.4153,0.1625
0.052130051676,4,55000.0,0.0769,[ 0.   11.98 25.39 32.96],[1.04 1.22 1.96 1.95],1.3107,0.1293
0.035372290199999996,2,55000.0,0.0789,[0.   9.42],[1.34 1.35],2.0852,0.1075
0.00243572472,4,55000.0,0.0902,[ 0.   12.92 21.7  35.73],[1.04 1.48 1.39 1.65],1.5002,0.0045
0.050387153922,3,55000.0,0.0413,[ 0.   11.88 23.56],[1.92 1.12 1.25],2.1159,0.1922
0.009279963616000001,1,55000.0,0.0902,[0],[1.4],1.3258,0.0776
0.01238085486,2,55000.0,0.0162,[0.   7.17],[1.99 1.54],2.2705,0.1683
0.02427675524,2,55000.0,0.074,[0.   9.26],[1.24 1.06],1.5637,0.1049
0.10910399472000001,4,55000.0,0.0796,[ 0.   11.04 17.88 25.69],[1.39 1.89 1.28 1.14],2.2455,0.1526
0.003711765384,2,55000.0,0.0162,[ 0.   12.92],[1.88 1.84],1.5758,0.0727
0.0016938834,2,55000.0,0.062,[0.   9.42],[1.99 1.21],2.4837,0.0055
0.0549435912,4,55000.0,0.0761,[ 0.    9.75 20.18 27.94],[1.6  1.68 1.99 1.89],1.34,0.1347
0.0007811246699999999,3,55000.0,0.001,[ 0.    8.79 18.72],[1.12 1.18 1.8 ],2.2661,0.1149
0.00123926,1,55000.0,0.0262,[0],[1.22],2.2,0.0215
0.006753035519999999,3,55000.0,0.0138,[ 0.   10.41 23.27],[1.06 1.61 1.16],1.232,0.1324
0.00058504192,1,55000.0,0.0019,[0],[1.34],1.984,0.1552
0.006611465,4,55000.0,0.0125,[ 0.    6.8  15.25 28.49],[1.64 1.49 1.57 1.06],1.3846,0.0955
9.822368399999999e-05,3,55000.0,0.0013,[ 0.   10.35 15.42],[1.91 1.59 1.57],1.2226,0.0206
0.00077401392,2,55000.0,0.0024,[0.   5.07],[1.94 1.51],1.7818,0.0905
0.054099771600000006,4,55000.0,0.0809,[ 0.    8.72 17.32 22.79],[1.04 1.97 1.94 1.82],1.7598,0.095
0.05156600316,2,55000.0,0.0679,[ 0.   12.46],[1.59 1.94],2.0155,0.1884
0.0028044459839999996,1,55000.0,0.0179,[0],[1.14],1.3368,0.1172
0.024324645995999997,3,55000.0,0.0379,[ 0.   13.46 18.97],[1.03 1.46 1.69],2.1588,0.0991
0.019653837524999995,3,55000.0,0.0433,[ 0.    6.02 19.08],[1.6  1.32 1.54],1.6905,0.0895
0.01394431524,4,55000.0,0.0162,[ 0.    5.46 15.52 29.56],[1.65 1.63 1.56 1.19],1.9265,0.1117
4.005144e-05,3,55000.0,0.0022,[ 0.    6.53 13.97],[1.68 1.01 1.76],1.5171,0.004
0.03022291575,3,55000.0,0.0673,[ 0.   11.64 23.07],[1.97 1.35 1.55],1.9959,0.075
0.005762988,3,55000.0,0.0048,[ 0.  11.4 26.4],[1.56 1.6  1.56],2.1175,0.189
0.052556007615999996,4,55000.0,0.0893,[ 0.    9.8  22.44 36.95],[1.15 1.61 1.8  1.52],1.0724,0.1372
0.018582263039999998,4,55000.0,0.0496,[ 0.    5.41 18.61 27.1 ],[1.57 1.88 1.94 1.68],1.851,0.0506
0.042439024656,4,55000.0,0.0756,[ 0.   14.52 21.41 31.27],[1.03 1.68 1.98 1.01],2.0853,0.0673
0.000406969992,1,55000.0,0.0377,[0],[1.23],2.2968,0.0047
0.06535362050799999,4,55000.0,0.0517,[ 0.   10.14 19.44 32.36],[1.76 1.36 1.9  1.18],2.1167,0.1493
0.01474007406,3,55000.0,0.0293,[ 0.  13.9 20.2],[1.66 1.4  1.48],1.258,0.1333
0.0069873887159999995,3,55000.0,0.0084,[ 0.   12.62 25.45],[1.85 1.15 1.04],2.0801,0.1333
0.00903870968,4,55000.0,0.0154,[ 0.    6.28 13.47 20.78],[1.91 1.35 1.89 1.34],1.0261,0.143
0.09683854551,3,55000.0,0.0714,[ 0.    6.63 14.77],[1.56 1.91 1.33],2.4215,0.1867
0.010724031009999998,1,55000.0,0.043,[0],[1.26],2.2693,0.1099
0.027666685199999996,3,55000.0,0.0385,[ 0.    5.75 19.17],[1.65 1.52 1.12],1.4606,0.164
0.010529421606,1,55000.0,0.0297,[0],[1.42],2.3906,0.1483
0.040648657500000004,3,55000.0,0.0425,[ 0.    6.25 13.7 ],[1.39 1.99 1.62],1.9322,0.165
0.015954009552,4,55000.0,0.0932,[ 0.    7.28 17.62 27.19],[1.64 2.   1.06 1.21],1.8057,0.0237
0.003957692399999999,1,55000.0,0.072,[0],[1.9],1.0715,0.0513
0.01344478324,2,55000.0,0.037,[0.   5.73],[1.5  1.98],1.1434,0.1589
0.003749953092,1,55000.0,0.0188,[0],[1.48],2.1471,0.0929
0.0146331297,3,55000.0,0.0389,[ 0.    7.54 18.22],[1.78 1.23 1.49],1.2795,0.098
0.004697720501,1,55000.0,0.0421,[0],[1.49],1.8383,0.0607
0.021510270792,3,55000.0,0.0282,[ 0.    5.5  18.23],[1.48 1.95 1.41],1.4974,0.1698
0.014424319727999999,4,55000.0,0.0252,[ 0.   10.93 24.79 33.23],[1.39 2.   1.09 1.29],1.5953,0.0897
0.08089976112000001,3,55000.0,0.089,[ 0.   11.49 24.42],[1.77 1.34 1.22],2.0308,0.1492
0.0033901731359999997,1,55000.0,0.0644,[0],[1.25],1.1106,0.0474
0.00060932487,1,55000.0,0.0042,[0],[1.44],1.3883,0.1045
0.0570078432,2,55000.0,0.0847,[ 0.  11.7],[1.16 1.07],2.16,0.1558
0.0008680660919999999,3,55000.0,0.0069,[ 0.    9.07 17.24],[1.44 1.35 1.06],1.1273,0.0372
0.0050480330159999994,1,55000.0,0.0377,[0],[1.97],1.9896,0.0673
0.0092487136,4,55000.0,0.0701,[ 0.    5.29 10.99 25.57],[1.51 1.17 1.27 1.92],1.8848,0.0175
0.01433056768,2,55000.0,0.0299,[0.   9.61],[1.89 1.97],1.3024,0.184
0.0380601936,3,55000.0,0.0404,[ 0.   12.08 24.67],[1.33 1.66 1.33],1.716,0.183
0.030822816959999996,2,55000.0,0.072,[ 0.   12.41],[1.98 1.29],2.0842,0.1027
0.053527287600000015,4,55000.0,0.0695,[ 0.    5.73 10.97 23.48],[1.39 1.9  1.2  1.94],1.3045,0.1476
0.030073682184000004,3,55000.0,0.0637,[ 0.    9.56 15.18],[1.59 1.39 1.89],1.1338,0.1388
0.04739701824,4,55000.0,0.0432,[ 0.   13.75 23.12 37.5 ],[1.8  1.9  1.07 1.87],1.9181,0.143
0.013686869999999999,2,55000.0,0.025,[0.   9.29],[1.23 1.52],1.9414,0.141
0.029400514176000002,3,55000.0,0.0958,[ 0.   10.83 19.44],[1.5  1.94 1.55],1.4531,0.0704
0.004396546967999999,3,55000.0,0.0107,[ 0.   10.86 16.01],[1.67 1.92 1.21],1.3534,0.1012
0.002527523544,1,55000.0,0.0299,[0],[1.77],1.0514,0.0804
0.0065474463600000005,3,55000.0,0.067,[ 0.    8.22 13.29],[1.35 1.03 1.84],1.0374,0.0314
0.06877618176,4,55000.0,0.0515,[ 0.   11.85 21.51 28.53],[1.89 1.4  1.35 1.88],2.3712,0.1408
0.05202849167999999,4,55000.0,0.0764,[ 0.    5.6  17.83 29.25],[1.87 1.21 1.82 1.2 ],1.0674,0.1595
0.0029950002000000003,1,55000.0,0.069,[0],[1.82],1.1892,0.0365
0.005384655359999999,2,55000.0,0.0126,[0.   8.02],[1.75 1.46],1.1904,0.1795
0.056215668600000004,2,55000.0,0.081,[ 0.   12.19],[1.96 1.46],2.007,0.1729
0.010626003338,1,55000.0,0.0601,[0],[1.33],1.6903,0.1046
0.040793372928,4,55000.0,0.0348,[ 0.   13.99 22.16 36.93],[1.35 1.06 1.96 1.74],1.8501,0.1584
0.010641935968,1,55000.0,0.0878,[0],[1.73],1.8254,0.0664
0.017783145225999997,2,55000.0,0.0469,[0.   9.43],[1.81 1.04],1.1539,0.1643
0.006293433076,1,55000.0,0.0668,[0],[1.04],1.3067,0.0721
0.016250023295999998,4,55000.0,0.0276,[ 0.    9.12 18.1  32.14],[1.88 1.27 1.2  1.62],1.2844,0.1146
0.0076670408,4,55000.0,0.0635,[ 0.    5.37 16.86 27.21],[1.53 1.94 1.82 1.15],1.3124,0.023
0.020322501012,3,55000.0,0.0979,[ 0.   10.38 21.1 ],[1.16 1.48 1.92],1.0914,0.0634
0.017811823656000002,1,55000.0,0.0698,[0],[1.84],2.3916,0.1067
0.047520098079999996,4,55000.0,0.0637,[ 0.   10.22 20.13 34.63],[1.01 1.49 1.46 1.16],1.549,0.1204
0.013446405,4,55000.0,0.0651,[ 0.    7.63 16.74 31.68],[1.83 1.57 1.38 1.41],2.295,0.0225
0.00154882233,1,55000.0,0.0515,[0],[1.47],1.8117,0.0166
0.036321819299999995,3,55000.0,0.038,[ 0.   12.27 21.92],[1.96 1.35 1.1 ],2.2485,0.1417
0.004046127228,4,55000.0,0.0459,[ 0.    9.72 18.89 33.21],[1.02 1.18 1.01 1.98],1.8213,0.0121
0.06207670518,4,55000.0,0.0615,[ 0.    7.98 15.23 26.81],[1.05 1.76 1.91 1.6 ],2.1259,0.1187
0.015582919304000001,4,55000.0,0.0254,[ 0.   13.68 27.13 40.98],[1.08 1.99 1.52 1.88],2.1097,0.0727
0.021221726819999998,2,55000.0,0.053,[0.   7.37],[1.81 1.46],1.0689,0.1873
0.03175554984,2,55000.0,0.0812,[0.   5.58],[1.6  1.98],1.173,0.1667
0.001045311728,1,55000.0,0.0667,[0],[1.01],1.9112,0.0082
0.10505285522400001,4,55000.0,0.0879,[ 0.   10.71 21.89 32.21],[1.48 1.78 1.3  1.49],1.9774,0.1511
0.017066956791999998,1,55000.0,0.0953,[0],[1.42],1.6076,0.1114
0.009077767092,3,55000.0,0.0393,[ 0.    9.71 14.87],[1.32 1.67 1.67],1.9542,0.0394
0.017404233439999996,2,55000.0,0.0778,[ 0.  11.8],[1.55 1.67],1.1555,0.0968
0.00669696336,4,55000.0,0.023,[ 0.   14.56 28.71 34.27],[1.12 1.15 1.22 1.65],2.2467,0.0324
0.045931202208,4,55000.0,0.0366,[ 0.    5.06 19.82 33.75],[1.07 1.6  1.11 1.16],1.6332,0.1921
0.02867164956,1,55000.0,0.0795,[0],[1.82],2.3178,0.1556
0.0035023185600000003,1,55000.0,0.0345,[0],[1.9],1.3793,0.0736
0.0158849496,2,55000.0,0.0536,[0.   5.17],[1.72 1.64],1.105,0.1341
0.00717437328,1,55000.0,0.047,[0],[1.64],1.1706,0.1304
0.08919864500000001,4,55000.0,0.0685,[ 0.   11.39 25.28 33.48],[1.28 1.78 1.83 1.66],2.4625,0.1322
0.006843785370000001,2,55000.0,0.0589,[ 0.   14.82],[1.4  1.31],2.2783,0.0255
0.006746446056,3,55000.0,0.0283,[ 0.    7.39 15.69],[1.48 1.25 1.44],1.6694,0.0476
0.033488010336000004,3,55000.0,0.0283,[ 0.    5.47 13.54],[1.82 1.54 1.21],2.0207,0.1952
0.011932136207999999,1,55000.0,0.0554,[0],[1.06],1.4004,0.1538
0.004423682016,2,55000.0,0.0104,[0.   6.53],[1.51 1.77],2.1078,0.1009
0.010443599868000001,2,55000.0,0.0834,[0.   5.17],[1.31 1.6 ],1.1747,0.0533
0.012255736920000001,3,55000.0,0.0727,[ 0.   13.48 24.76],[1.63 1.53 1.84],2.303,0.0244
0.028483402464000003,3,55000.0,0.0477,[ 0.   11.66 24.67],[1.17 1.55 1.74],1.0197,0.1952
0.051424624164,3,55000.0,0.0829,[ 0.    5.77 20.67],[1.83 1.31 1.35],1.7918,0.1154
0.074376553212,3,55000.0,0.0806,[ 0.   10.16 15.75],[1.47 1.52 1.33],1.8342,0.1677
0.026982732,4,55000.0,0.0245,[ 0.    6.79 16.42 21.58],[1.07 1.91 1.72 1.73],2.105,0.1308
0.005901711816,2,55000.0,0.0143,[ 0.   13.07],[1.87 1.7 ],1.4964,0.1379
0.046269285368,4,55000.0,0.0314,[ 0.   14.93 28.61 36.87],[1.5  1.82 1.47 1.49],2.3509,0.1567
0.022813821431999996,4,55000.0,0.0799,[ 0.   10.42 21.9  31.87],[1.89 1.72 1.04 1.11],1.0482,0.0681
0.027396430740000005,2,55000.0,0.0567,[0.   6.81],[1.85 1.03],1.427,0.1693
7.207200000000001e-07,1,55000.0,0.0002,[0],[1.31],1.5015,0.0024
0.02052004736,2,55000.0,0.0464,[ 0.   14.28],[1.86 1.53],1.3483,0.164
0.023511541224,2,55000.0,0.0668,[0.   5.53],[1.94 1.58],2.0021,0.0879
0.015215068,4,55000.0,0.044,[ 0.    9.22 17.89 27.59],[1.3  1.43 1.44 1.68],2.0341,0.0425
0.012688999184000002,4,55000.0,0.0461,[ 0.    8.59 21.67 32.49],[1.6  1.86 1.48 1.24],1.2557,0.0548
0.00251425328,4,55000.0,0.0022,[ 0.    7.99 17.8  29.82],[1.13 1.74 1.03 1.78],1.7746,0.161
0.0001511172,3,55000.0,0.0005,[ 0.    8.49 20.16],[1.96 1.59 1.4 ],1.9374,0.052
0.00752827878,4,55000.0,0.0137,[ 0.    9.12 19.28 25.47],[1.3  1.88 1.78 1.52],1.0527,0.1305
0.036470606886000005,3,55000.0,0.0618,[ 0.   11.39 23.19],[1.61 1.27 1.1 ],1.8333,0.1073
0.01455448176,3,55000.0,0.0287,[ 0.    6.79 19.62],[1.86 1.97 1.1 ],2.184,0.0774
0.00444295566,3,55000.0,0.0505,[ 0.   14.78 27.9 ],[1.33 1.43 1.39],2.2217,0.0132
0.0039563206650000005,3,55000.0,0.0495,[ 0.    6.46 14.18],[1.97 1.51 1.27],1.4247,0.0187
0.004694213496000001,2,55000.0,0.0201,[0.   8.78],[1.43 1.15],2.1116,0.0553
0.005639553479999999,3,55000.0,0.0068,[ 0.    9.2  18.28],[1.74 1.77 1.68],2.077,0.1331
0.0035167566000000004,1,55000.0,0.0105,[0],[1.46],2.092,0.1601
0.00145314,2,55000.0,0.052,[ 0.   13.23],[1.11 1.79],1.215,0.0115
0.018653454292,2,55000.0,0.0682,[ 0.   10.71],[1.26 1.03],1.4533,0.0941
0.015291298889999999,3,55000.0,0.0698,[ 0.    9.28 24.25],[1.37 1.49 1.18],1.2273,0.0595
0.004507126739999999,4,55000.0,0.0045,[ 0.   11.54 23.09 33.96],[1.17 1.48 1.08 1.02],1.6839,0.1487
0.01398853872,1,55000.0,0.067,[0],[1.12],2.2306,0.0936
0.02250468387,1,55000.0,0.0955,[0],[1.75],1.4466,0.1629
0.005426896128,4,55000.0,0.0524,[ 0.   14.8  20.88 33.45],[1.48 1.33 1.14 1.61],2.2712,0.0114
0.0047801076679999995,1,55000.0,0.0802,[0],[1.77],1.8802,0.0317
0.013665481325999998,3,55000.0,0.0203,[ 0.    6.4  17.51],[1.66 1.1  1.19],1.5486,0.1449
0.037428964352,4,55000.0,0.0568,[ 0.    5.45 18.47 25.8 ],[1.44 1.75 1.8  1.41],2.0696,0.0796
0.016607133971999997,3,55000.0,0.0143,[ 0.    6.4  14.12],[1.72 1.82 1.53],2.3547,0.1644
0.011301537184,1,55000.0,0.0784,[0],[1.66],1.6723,0.0862
0.006923725929,3,55000.0,0.0127,[ 0.    5.2  17.77],[1.55 1.77 1.52],2.1921,0.0829
0.014274634374,2,55000.0,0.0273,[0.   5.59],[1.73 1.37],2.3617,0.1107
0.006586840196,2,55000.0,0.0158,[0.  8.9],[1.94 1.77],1.8173,0.1147
0.031129205184000003,4,55000.0,0.0528,[ 0.   12.3  22.53 36.55],[1.72 1.35 1.3  1.25],1.9117,0.0771
0.07939335684000001,4,55000.0,0.087,[ 0.    6.58 15.48 30.03],[1.73 1.36 1.94 1.22],1.6261,0.1403
0.0011137566,3,55000.0,0.011,[ 0.   13.58 22.89],[1.92 1.72 1.2 ],2.3276,0.0145
0.005899477472000001,2,55000.0,0.0568,[ 0.   12.33],[1.77 1.99],1.4966,0.0347
0.09053482047999999,4,55000.0,0.0962,[ 0.    5.95 18.72 32.39],[1.73 1.53 1.2  1.85],1.3144,0.179
0.07002169744799999,3,55000.0,0.0601,[ 0.    6.36 17.46],[1.55 1.01 1.79],2.4364,0.1594
0.008392530959999998,3,55000.0,0.0132,[ 0.   14.44 24.19],[1.63 1.21 1.97],2.167,0.0978
0.038345275584,2,55000.0,0.0656,[ 0.   14.45],[1.6  1.73],2.1087,0.1386
0.03509379328,4,55000.0,0.0364,[ 0.   14.58 23.04 29.83],[1.57 1.14 1.33 1.28],1.514,0.1592
0.01031610048,4,55000.0,0.0489,[ 0.    8.02 13.09 21.14],[1.21 1.39 1.49 1.39],1.5512,0.034
0.011449383088999999,1,55000.0,0.0571,[0],[1.39],1.5179,0.1321
0.0004578016100000001,1,55000.0,0.0142,[0],[1.28],1.3159,0.0245
0.005079391416,2,55000.0,0.0108,[0.  6.9],[1.97 1.36],1.1811,0.1991
0.005173063716,1,55000.0,0.0524,[0],[1.72],1.2143,0.0813
0.022526061264,2,55000.0,0.0753,[0.  7.1],[1.78 1.8 ],1.2719,0.1176
0.005099734111999999,4,55000.0,0.0031,[ 0.   11.99 22.71 35.59],[1.52 1.61 1.81 1.76],2.3144,0.1777
0.023731183008,2,55000.0,0.0909,[ 0.   14.33],[1.69 1.55],1.3946,0.0936
0.07902573307199999,4,55000.0,0.0484,[ 0.    5.04 10.56 22.76],[1.88 1.66 1.75 1.88],2.3829,0.1713
0.003819324186,2,55000.0,0.0093,[ 0.   13.41],[1.82 1.17],1.9137,0.1073
